instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr_group
12785,2012-06-21,Fall,2012,Jun,21,No,Thu,Working Day,Clear,33.62,38.635000000000005,52.0,12.998000000000001,55.0,256.0,311.0,Afternoon
12786,2012-06-21,Fall,2012,Jun,22,No,Thu,Working Day,Clear,32.800000000000004,39.395,63.0,11.0014,22.0,221.0,243.0,Afternoon
12787,2012-06-21,Fall,2012,Jun,23,No,Thu,Working Day,Clear,32.800000000000004,38.635000000000005,59.0,6.0032,12.0,134.0,146.0,Afternoon
12788,2012-06-22,Fall,2012,Jun,0,No,Fri,Working Day,Mist,31.16,36.364999999999995,70.0,7.0015,16.0,77.0,93.0,Midnight
12789,2012-06-22,Fall,2012,Jun,1,No,Fri,Working Day,Clear,31.16,37.12,75.0,11.0014,3.0,28.0,31.0,Midnight
12790,2012-06-22,Fall,2012,Jun,2,No,Fri,Working Day,Clear,30.34,35.605,79.0,0.0,0.0,12.0,12.0,Midnight
12791,2012-06-22,Fall,2012,Jun,3,No,Fri,Working Day,Clear,30.34,35.605,79.0,0.0,1.0,6.0,7.0,Midnight
12792,2012-06-22,Fall,2012,Jun,4,No,Fri,Working Day,Mist,31.16,36.364999999999995,66.0,0.0,3.0,7.0,10.0,Midnight
12793,2012-06-22,Fall,2012,Jun,5,No,Fri,Working Day,Mist,30.34,34.849999999999994,66.0,6.0032,3.0,35.0,38.0,Midnight
12794,2012-06-22,Fall,2012,Jun,6,No,Fri,Working Day,Mist,30.34,34.849999999999994,66.0,0.0,4.0,118.0,122.0,Morning
12795,2012-06-22,Fall,2012,Jun,7,No,Fri,Working Day,Clear,30.34,34.089999999999996,57.99999999999999,11.0014,19.0,340.0,359.0,Morning
12796,2012-06-22,Fall,2012,Jun,8,No,Fri,Working Day,Clear,31.16,34.849999999999994,55.00000000000001,8.9981,49.0,499.0,613.0,Morning
12797,2012-06-22,Fall,2012,Jun,9,No,Fri,Working Day,Clear,31.16,35.605,57.99999999999999,15.001299999999999,55.0,278.0,333.0,Morning
12798,2012-06-22,Fall,2012,Jun,10,No,Fri,Working Day,Clear,32.800000000000004,37.12,52.0,23.9994,52.0,133.0,185.0,Morning
12799,2012-06-22,Fall,2012,Jun,11,No,Fri,Working Day,Clear,32.800000000000004,37.12,49.0,11.0014,76.0,160.0,236.0,Morning
12800,2012-06-22,Fall,2012,Jun,12,No,Fri,Working Day,Clear,34.44,39.395,49.0,8.9981,63.0,191.0,254.0,Noon
12801,2012-06-22,Fall,2012,Jun,13,No,Fri,Working Day,Clear,36.08,40.150000000000006,39.0,15.001299999999999,72.0,228.0,300.0,Noon
12802,2012-06-22,Fall,2012,Jun,14,No,Fri,Working Day,Clear,36.08,40.150000000000006,39.0,15.001299999999999,65.0,198.0,263.0,Noon
12803,2012-06-22,Fall,2012,Jun,15,No,Fri,Working Day,Clear,36.9,40.910000000000004,35.0,23.9994,72.0,212.0,284.0,Noon
12804,2012-06-22,Fall,2012,Jun,16,No,Fri,Working Day,Clear,36.9,40.150000000000006,31.0,15.001299999999999,67.0,313.0,380.0,Noon
12805,2012-06-22,Fall,2012,Jun,17,No,Fri,Working Day,Mist,33.62,36.364999999999995,38.0,11.0014,95.0,499.0,642.5,Noon
12806,2012-06-22,Fall,2012,Jun,18,No,Fri,Working Day,Mist,32.800000000000004,37.88,55.00000000000001,12.998000000000001,62.0,443.0,505.0,Afternoon
12807,2012-06-22,Fall,2012,Jun,19,No,Fri,Working Day,Mist,31.16,34.849999999999994,55.00000000000001,31.9925,45.0,317.0,362.0,Afternoon
12808,2012-06-22,Fall,2012,Jun,20,No,Fri,Working Day,Mist,31.16,34.849999999999994,55.00000000000001,31.9925,31.0,171.0,202.0,Afternoon
12809,2012-06-22,Fall,2012,Jun,21,No,Fri,Working Day,Light rain/snow,27.880000000000003,31.819999999999997,65.0,19.0012,40.0,177.0,217.0,Afternoon
12810,2012-06-22,Fall,2012,Jun,22,No,Fri,Working Day,Clear,27.880000000000003,31.819999999999997,69.0,8.9981,42.0,155.0,197.0,Afternoon
12811,2012-06-22,Fall,2012,Jun,23,No,Fri,Working Day,Mist,27.060000000000002,31.06,74.0,0.0,29.0,145.0,174.0,Afternoon
12812,2012-06-23,Fall,2012,Jun,0,No,Sat,Holiday,Clear,26.240000000000002,28.79,83.0,0.0,14.0,102.0,116.0,Midnight
12813,2012-06-23,Fall,2012,Jun,1,No,Sat,Holiday,Clear,27.060000000000002,30.305,78.0,8.9981,16.0,107.0,123.0,Midnight
12814,2012-06-23,Fall,2012,Jun,2,No,Sat,Holiday,Mist,26.240000000000002,28.79,83.0,12.998000000000001,18.0,75.0,93.0,Midnight
12815,2012-06-23,Fall,2012,Jun,3,No,Sat,Holiday,Mist,26.240000000000002,28.79,83.0,6.0032,10.0,32.0,42.0,Midnight
12816,2012-06-23,Fall,2012,Jun,4,No,Sat,Holiday,Mist,26.240000000000002,28.79,83.0,11.0014,6.0,13.0,19.0,Midnight
12817,2012-06-23,Fall,2012,Jun,5,No,Sat,Holiday,Mist,26.240000000000002,28.79,83.0,12.998000000000001,1.0,11.0,12.0,Midnight
12818,2012-06-23,Fall,2012,Jun,6,No,Sat,Holiday,Clear,26.240000000000002,28.79,83.0,6.0032,10.0,37.0,47.0,Morning
12819,2012-06-23,Fall,2012,Jun,7,No,Sat,Holiday,Clear,26.240000000000002,28.79,83.0,11.0014,19.0,59.0,78.0,Morning
12820,2012-06-23,Fall,2012,Jun,8,No,Sat,Holiday,Clear,27.880000000000003,31.819999999999997,69.0,15.001299999999999,34.0,133.0,167.0,Morning
12821,2012-06-23,Fall,2012,Jun,9,No,Sat,Holiday,Clear,29.52,34.089999999999996,62.0,12.998000000000001,85.0,247.0,332.0,Morning
12822,2012-06-23,Fall,2012,Jun,10,No,Sat,Holiday,Clear,30.34,34.089999999999996,55.00000000000001,12.998000000000001,114.0,317.0,494.0,Morning
12823,2012-06-23,Fall,2012,Jun,11,No,Sat,Holiday,Clear,31.16,34.089999999999996,48.0,15.001299999999999,114.0,349.0,516.0,Morning
12824,2012-06-23,Fall,2012,Jun,12,No,Sat,Holiday,Clear,32.800000000000004,36.364999999999995,43.0,12.998000000000001,114.0,399.0,602.0,Noon
12825,2012-06-23,Fall,2012,Jun,13,No,Sat,Holiday,Clear,33.62,36.364999999999995,34.0,12.998000000000001,114.0,338.0,564.0,Noon
12826,2012-06-23,Fall,2012,Jun,14,No,Sat,Holiday,Clear,31.98,34.089999999999996,33.0,16.997899999999998,114.0,371.0,609.0,Noon
12827,2012-06-23,Fall,2012,Jun,15,No,Sat,Holiday,Clear,34.44,36.364999999999995,30.0,22.0028,114.0,266.0,483.0,Noon
12828,2012-06-23,Fall,2012,Jun,16,No,Sat,Holiday,Clear,34.44,35.605,26.0,19.999499999999998,114.0,317.0,513.0,Noon
12829,2012-06-23,Fall,2012,Jun,17,No,Sat,Holiday,Clear,33.62,35.605,26.0,16.997899999999998,114.0,316.0,530.0,Noon
12830,2012-06-23,Fall,2012,Jun,18,No,Sat,Holiday,Clear,33.62,35.605,26.0,19.999499999999998,114.0,287.0,481.0,Afternoon
12831,2012-06-23,Fall,2012,Jun,19,No,Sat,Holiday,Clear,32.800000000000004,34.849999999999994,27.0,12.998000000000001,114.0,240.0,425.0,Afternoon
12832,2012-06-23,Fall,2012,Jun,20,No,Sat,Holiday,Clear,31.98,34.089999999999996,31.0,12.998000000000001,114.0,228.0,386.0,Afternoon
12833,2012-06-23,Fall,2012,Jun,21,No,Sat,Holiday,Clear,31.16,33.335,33.0,8.9981,99.0,223.0,322.0,Afternoon
12834,2012-06-23,Fall,2012,Jun,22,No,Sat,Holiday,Clear,30.34,32.574999999999996,37.0,7.0015,101.0,178.0,279.0,Afternoon
12835,2012-06-23,Fall,2012,Jun,23,No,Sat,Holiday,Clear,29.52,32.574999999999996,44.0,0.0,69.0,156.0,225.0,Afternoon
12836,2012-06-24,Fall,2012,Jun,0,No,Sun,Holiday,Clear,28.7,32.574999999999996,51.0,0.0,31.0,132.0,163.0,Midnight
12837,2012-06-24,Fall,2012,Jun,1,No,Sun,Holiday,Mist,27.880000000000003,31.819999999999997,54.0,6.0032,39.0,88.0,127.0,Midnight
12838,2012-06-24,Fall,2012,Jun,2,No,Sun,Holiday,Mist,27.880000000000003,31.819999999999997,51.0,0.0,34.0,80.0,114.0,Midnight
12839,2012-06-24,Fall,2012,Jun,3,No,Sun,Holiday,Mist,27.060000000000002,31.06,65.0,6.0032,19.0,41.0,60.0,Midnight
12840,2012-06-24,Fall,2012,Jun,4,No,Sun,Holiday,Mist,27.060000000000002,31.06,65.0,0.0,4.0,9.0,13.0,Midnight
12841,2012-06-24,Fall,2012,Jun,5,No,Sun,Holiday,Clear,25.419999999999998,30.305,69.0,8.9981,1.0,7.0,8.0,Midnight
12842,2012-06-24,Fall,2012,Jun,6,No,Sun,Holiday,Clear,26.240000000000002,30.305,65.0,11.0014,6.0,19.0,25.0,Morning
12843,2012-06-24,Fall,2012,Jun,7,No,Sun,Holiday,Clear,26.240000000000002,30.305,69.0,7.0015,23.0,48.0,71.0,Morning
12844,2012-06-24,Fall,2012,Jun,8,No,Sun,Holiday,Clear,28.7,32.574999999999996,57.99999999999999,0.0,38.0,103.0,141.0,Morning
12845,2012-06-24,Fall,2012,Jun,9,No,Sun,Holiday,Clear,29.52,33.335,51.0,0.0,63.0,169.0,232.0,Morning
12846,2012-06-24,Fall,2012,Jun,10,No,Sun,Holiday,Clear,31.16,34.089999999999996,40.0,0.0,114.0,291.0,452.0,Morning
12847,2012-06-24,Fall,2012,Jun,11,No,Sun,Holiday,Clear,31.16,34.089999999999996,40.0,8.9981,114.0,291.0,506.0,Morning
12848,2012-06-24,Fall,2012,Jun,12,No,Sun,Holiday,Clear,32.800000000000004,34.849999999999994,33.0,15.001299999999999,114.0,329.0,556.0,Noon
12849,2012-06-24,Fall,2012,Jun,13,No,Sun,Holiday,Clear,32.800000000000004,34.849999999999994,33.0,19.0012,114.0,348.0,585.0,Noon
12850,2012-06-24,Fall,2012,Jun,14,No,Sun,Holiday,Clear,34.44,36.364999999999995,30.0,19.999499999999998,114.0,298.0,551.0,Noon
12851,2012-06-24,Fall,2012,Jun,15,No,Sun,Holiday,Clear,35.26,37.12,28.000000000000004,15.001299999999999,114.0,290.0,487.0,Noon
12852,2012-06-24,Fall,2012,Jun,16,No,Sun,Holiday,Clear,34.44,36.364999999999995,30.0,16.997899999999998,114.0,280.0,461.0,Noon
12853,2012-06-24,Fall,2012,Jun,17,No,Sun,Holiday,Clear,34.44,36.364999999999995,32.0,16.997899999999998,114.0,329.0,532.0,Noon
12854,2012-06-24,Fall,2012,Jun,18,No,Sun,Holiday,Clear,33.62,36.364999999999995,34.0,16.997899999999998,114.0,348.0,534.0,Afternoon
12855,2012-06-24,Fall,2012,Jun,19,No,Sun,Holiday,Clear,32.800000000000004,35.605,38.0,19.999499999999998,114.0,247.0,423.0,Afternoon
12856,2012-06-24,Fall,2012,Jun,20,No,Sun,Holiday,Clear,31.98,34.849999999999994,46.0,16.997899999999998,108.0,224.0,332.0,Afternoon
12857,2012-06-24,Fall,2012,Jun,21,No,Sun,Holiday,Clear,31.16,34.849999999999994,55.00000000000001,15.001299999999999,76.0,177.0,253.0,Afternoon
12858,2012-06-24,Fall,2012,Jun,22,No,Sun,Holiday,Clear,30.34,34.089999999999996,55.00000000000001,7.0015,53.0,125.0,178.0,Afternoon
12859,2012-06-24,Fall,2012,Jun,23,No,Sun,Holiday,Clear,30.34,34.089999999999996,57.99999999999999,7.0015,20.0,67.0,87.0,Afternoon
12860,2012-06-25,Fall,2012,Jun,0,No,Mon,Working Day,Clear,29.52,34.089999999999996,62.0,16.997899999999998,31.0,37.0,68.0,Midnight
12861,2012-06-25,Fall,2012,Jun,1,No,Mon,Working Day,Clear,28.7,32.574999999999996,65.0,15.001299999999999,11.0,20.0,31.0,Midnight
12862,2012-06-25,Fall,2012,Jun,2,No,Mon,Working Day,Clear,28.7,32.574999999999996,70.0,15.001299999999999,4.0,10.0,14.0,Midnight
12863,2012-06-25,Fall,2012,Jun,3,No,Mon,Working Day,Clear,27.880000000000003,31.819999999999997,69.0,16.997899999999998,1.0,4.0,5.0,Midnight
12864,2012-06-25,Fall,2012,Jun,4,No,Mon,Working Day,Clear,27.060000000000002,30.305,78.0,16.997899999999998,0.0,4.0,4.0,Midnight
12865,2012-06-25,Fall,2012,Jun,5,No,Mon,Working Day,Clear,27.060000000000002,31.06,74.0,11.0014,1.0,42.0,43.0,Midnight
12866,2012-06-25,Fall,2012,Jun,6,No,Mon,Working Day,Clear,26.240000000000002,29.544999999999998,78.0,11.0014,11.0,147.0,158.0,Morning
12867,2012-06-25,Fall,2012,Jun,7,No,Mon,Working Day,Clear,27.060000000000002,31.06,74.0,15.001299999999999,30.0,455.0,485.0,Morning
12868,2012-06-25,Fall,2012,Jun,8,No,Mon,Working Day,Clear,27.060000000000002,31.06,69.0,12.998000000000001,53.0,499.0,608.0,Morning
12869,2012-06-25,Fall,2012,Jun,9,No,Mon,Working Day,Clear,28.7,32.574999999999996,65.0,12.998000000000001,37.0,231.0,268.0,Morning
12870,2012-06-25,Fall,2012,Jun,10,No,Mon,Working Day,Clear,31.16,34.849999999999994,55.00000000000001,11.0014,58.0,126.0,184.0,Morning
12871,2012-06-25,Fall,2012,Jun,11,No,Mon,Working Day,Clear,32.800000000000004,36.364999999999995,43.0,22.0028,54.0,127.0,181.0,Morning
12872,2012-06-25,Fall,2012,Jun,12,No,Mon,Working Day,Mist,31.16,34.089999999999996,45.0,19.999499999999998,74.0,196.0,270.0,Noon
12873,2012-06-25,Fall,2012,Jun,13,No,Mon,Working Day,Clear,29.52,33.335,51.0,19.999499999999998,79.0,181.0,260.0,Noon
12874,2012-06-25,Fall,2012,Jun,14,No,Mon,Working Day,Clear,31.98,34.849999999999994,43.0,16.997899999999998,90.0,161.0,251.0,Noon
12875,2012-06-25,Fall,2012,Jun,15,No,Mon,Working Day,Clear,31.98,34.089999999999996,38.0,31.0009,65.0,168.0,233.0,Noon
12876,2012-06-25,Fall,2012,Jun,16,No,Mon,Working Day,Clear,32.800000000000004,34.849999999999994,31.0,26.0027,104.0,310.0,414.0,Noon
12877,2012-06-25,Fall,2012,Jun,17,No,Mon,Working Day,Clear,32.800000000000004,34.089999999999996,24.0,31.0009,76.0,499.0,642.5,Noon
12878,2012-06-25,Fall,2012,Jun,18,No,Mon,Working Day,Clear,31.16,33.335,27.0,30.002599999999997,100.0,499.0,642.5,Afternoon
12879,2012-06-25,Fall,2012,Jun,19,No,Mon,Working Day,Clear,30.34,32.574999999999996,27.0,31.0009,74.0,499.0,582.0,Afternoon
12880,2012-06-25,Fall,2012,Jun,20,No,Mon,Working Day,Clear,29.52,32.574999999999996,30.0,30.002599999999997,100.0,375.0,475.0,Afternoon
12881,2012-06-25,Fall,2012,Jun,21,No,Mon,Working Day,Clear,27.880000000000003,31.06,30.0,22.0028,50.0,281.0,331.0,Afternoon
12882,2012-06-25,Fall,2012,Jun,22,No,Mon,Working Day,Clear,27.060000000000002,31.06,28.999999999999996,26.0027,21.0,166.0,187.0,Afternoon
12883,2012-06-25,Fall,2012,Jun,23,No,Mon,Working Day,Clear,26.240000000000002,31.06,33.0,22.0028,15.0,88.0,103.0,Afternoon
12884,2012-06-26,Fall,2012,Jun,0,No,Tue,Working Day,Clear,25.419999999999998,31.06,33.0,22.0028,8.0,29.0,37.0,Midnight
12885,2012-06-26,Fall,2012,Jun,1,No,Tue,Working Day,Clear,24.599999999999998,31.06,35.0,26.0027,11.0,19.0,30.0,Midnight
12886,2012-06-26,Fall,2012,Jun,2,No,Tue,Working Day,Clear,22.96,26.515,43.0,19.0012,2.0,7.0,9.0,Midnight
12887,2012-06-26,Fall,2012,Jun,3,No,Tue,Working Day,Clear,22.14,25.759999999999998,45.0,19.0012,2.0,7.0,9.0,Midnight
12888,2012-06-26,Fall,2012,Jun,4,No,Tue,Working Day,Clear,22.14,25.759999999999998,45.0,19.999499999999998,1.0,9.0,10.0,Midnight
12889,2012-06-26,Fall,2012,Jun,5,No,Tue,Working Day,Clear,21.32,25.0,48.0,26.0027,3.0,36.0,39.0,Midnight
12890,2012-06-26,Fall,2012,Jun,6,No,Tue,Working Day,Clear,21.32,25.0,52.0,19.999499999999998,12.0,176.0,188.0,Morning
12891,2012-06-26,Fall,2012,Jun,7,No,Tue,Working Day,Clear,21.32,25.0,52.0,23.9994,21.0,499.0,552.0,Morning
12892,2012-06-26,Fall,2012,Jun,8,No,Tue,Working Day,Clear,22.96,26.515,49.0,22.0028,34.0,499.0,642.5,Morning
12893,2012-06-26,Fall,2012,Jun,9,No,Tue,Working Day,Clear,23.779999999999998,27.275,46.0,27.999299999999998,30.0,298.0,328.0,Morning
12894,2012-06-26,Fall,2012,Jun,10,No,Tue,Working Day,Clear,25.419999999999998,31.06,41.0,23.9994,37.0,153.0,190.0,Morning
12895,2012-06-26,Fall,2012,Jun,11,No,Tue,Working Day,Clear,26.240000000000002,31.06,36.0,27.999299999999998,46.0,189.0,235.0,Morning
12896,2012-06-26,Fall,2012,Jun,12,No,Tue,Working Day,Clear,27.060000000000002,31.06,34.0,30.002599999999997,80.0,228.0,308.0,Noon
12897,2012-06-26,Fall,2012,Jun,13,No,Tue,Working Day,Clear,28.7,31.819999999999997,30.0,31.0009,74.0,232.0,306.0,Noon
12898,2012-06-26,Fall,2012,Jun,14,No,Tue,Working Day,Clear,28.7,31.819999999999997,30.0,31.0009,81.0,186.0,267.0,Noon
12899,2012-06-26,Fall,2012,Jun,15,No,Tue,Working Day,Clear,29.52,32.574999999999996,28.000000000000004,31.0009,88.0,229.0,317.0,Noon
12900,2012-06-26,Fall,2012,Jun,16,No,Tue,Working Day,Clear,29.52,31.819999999999997,26.0,31.9925,67.0,349.0,416.0,Noon
12901,2012-06-26,Fall,2012,Jun,17,No,Tue,Working Day,Clear,29.52,32.574999999999996,28.000000000000004,27.999299999999998,104.0,499.0,642.5,Noon
12902,2012-06-26,Fall,2012,Jun,18,No,Tue,Working Day,Clear,29.52,32.574999999999996,28.000000000000004,23.9994,105.0,499.0,642.5,Afternoon
12903,2012-06-26,Fall,2012,Jun,19,No,Tue,Working Day,Clear,29.52,32.574999999999996,28.000000000000004,15.001299999999999,83.0,499.0,612.0,Afternoon
12904,2012-06-26,Fall,2012,Jun,20,No,Tue,Working Day,Clear,28.7,31.819999999999997,30.0,19.0012,88.0,417.0,505.0,Afternoon
12905,2012-06-26,Fall,2012,Jun,21,No,Tue,Working Day,Clear,27.880000000000003,31.819999999999997,34.0,12.998000000000001,61.0,267.0,328.0,Afternoon
12906,2012-06-26,Fall,2012,Jun,22,No,Tue,Working Day,Clear,27.060000000000002,31.06,34.0,16.997899999999998,26.0,219.0,245.0,Afternoon
12907,2012-06-26,Fall,2012,Jun,23,No,Tue,Working Day,Clear,25.419999999999998,31.06,41.0,8.9981,13.0,118.0,131.0,Afternoon
12908,2012-06-27,Fall,2012,Jun,0,No,Wed,Working Day,Clear,25.419999999999998,31.06,41.0,12.998000000000001,15.0,39.0,54.0,Midnight
12909,2012-06-27,Fall,2012,Jun,1,No,Wed,Working Day,Clear,24.599999999999998,31.06,43.0,11.0014,5.0,18.0,23.0,Midnight
12910,2012-06-27,Fall,2012,Jun,2,No,Wed,Working Day,Clear,22.96,26.515,49.0,8.9981,2.0,12.0,14.0,Midnight
12911,2012-06-27,Fall,2012,Jun,3,No,Wed,Working Day,Clear,23.779999999999998,27.275,46.0,6.0032,1.0,7.0,8.0,Midnight
12912,2012-06-27,Fall,2012,Jun,4,No,Wed,Working Day,Clear,24.599999999999998,31.06,40.0,16.997899999999998,0.0,11.0,11.0,Midnight
12913,2012-06-27,Fall,2012,Jun,5,No,Wed,Working Day,Clear,24.599999999999998,31.06,43.0,19.0012,2.0,34.0,36.0,Midnight
12914,2012-06-27,Fall,2012,Jun,6,No,Wed,Working Day,Clear,23.779999999999998,27.275,46.0,19.0012,7.0,193.0,200.0,Morning
12915,2012-06-27,Fall,2012,Jun,7,No,Wed,Working Day,Clear,24.599999999999998,31.06,43.0,23.9994,29.0,498.0,527.0,Morning
12916,2012-06-27,Fall,2012,Jun,8,No,Wed,Working Day,Clear,25.419999999999998,31.06,43.0,22.0028,49.0,499.0,642.5,Morning
12917,2012-06-27,Fall,2012,Jun,9,No,Wed,Working Day,Clear,27.060000000000002,31.06,41.0,23.9994,29.0,253.0,282.0,Morning
12918,2012-06-27,Fall,2012,Jun,10,No,Wed,Working Day,Clear,28.7,31.819999999999997,37.0,16.997899999999998,34.0,138.0,172.0,Morning
12919,2012-06-27,Fall,2012,Jun,11,No,Wed,Working Day,Clear,30.34,32.574999999999996,30.0,22.0028,64.0,145.0,209.0,Morning
12920,2012-06-27,Fall,2012,Jun,12,No,Wed,Working Day,Clear,31.16,33.335,28.999999999999996,19.999499999999998,77.0,245.0,322.0,Noon
12921,2012-06-27,Fall,2012,Jun,13,No,Wed,Working Day,Clear,32.800000000000004,34.849999999999994,27.0,22.0028,77.0,244.0,321.0,Noon
12922,2012-06-27,Fall,2012,Jun,14,No,Wed,Working Day,Clear,32.800000000000004,34.089999999999996,24.0,23.9994,78.0,192.0,270.0,Noon
12923,2012-06-27,Fall,2012,Jun,15,No,Wed,Working Day,Clear,32.800000000000004,34.849999999999994,26.0,31.0009,61.0,188.0,249.0,Noon
12924,2012-06-27,Fall,2012,Jun,16,No,Wed,Working Day,Clear,33.62,34.849999999999994,24.0,30.002599999999997,55.0,337.0,392.0,Noon
12925,2012-06-27,Fall,2012,Jun,17,No,Wed,Working Day,Clear,33.62,34.849999999999994,24.0,26.0027,113.0,499.0,642.5,Noon
12926,2012-06-27,Fall,2012,Jun,18,No,Wed,Working Day,Clear,32.800000000000004,34.849999999999994,27.0,22.0028,85.0,499.0,642.5,Afternoon
12927,2012-06-27,Fall,2012,Jun,19,No,Wed,Working Day,Clear,31.98,34.089999999999996,28.999999999999996,22.0028,101.0,499.0,642.5,Afternoon
12928,2012-06-27,Fall,2012,Jun,20,No,Wed,Working Day,Clear,31.16,33.335,31.0,12.998000000000001,76.0,369.0,445.0,Afternoon
12929,2012-06-27,Fall,2012,Jun,21,No,Wed,Working Day,Clear,30.34,32.574999999999996,35.0,8.9981,54.0,313.0,367.0,Afternoon
12930,2012-06-27,Fall,2012,Jun,22,No,Wed,Working Day,Clear,29.52,32.574999999999996,39.0,6.0032,52.0,245.0,297.0,Afternoon
12931,2012-06-27,Fall,2012,Jun,23,No,Wed,Working Day,Clear,27.880000000000003,31.819999999999997,47.0,8.9981,11.0,148.0,159.0,Afternoon
12932,2012-06-28,Fall,2012,Jun,0,No,Thu,Working Day,Clear,27.060000000000002,31.06,50.0,7.0015,2.0,52.0,54.0,Midnight
12933,2012-06-28,Fall,2012,Jun,1,No,Thu,Working Day,Clear,27.060000000000002,31.06,54.0,0.0,11.0,14.0,25.0,Midnight
12934,2012-06-28,Fall,2012,Jun,2,No,Thu,Working Day,Clear,27.060000000000002,31.06,50.0,6.0032,1.0,12.0,13.0,Midnight
12935,2012-06-28,Fall,2012,Jun,3,No,Thu,Working Day,Clear,27.060000000000002,31.06,50.0,6.0032,1.0,6.0,7.0,Midnight
12936,2012-06-28,Fall,2012,Jun,4,No,Thu,Working Day,Clear,25.419999999999998,30.305,61.0,7.0015,0.0,11.0,11.0,Midnight
12937,2012-06-28,Fall,2012,Jun,5,No,Thu,Working Day,Clear,25.419999999999998,31.06,56.99999999999999,6.0032,8.0,39.0,47.0,Midnight
12938,2012-06-28,Fall,2012,Jun,6,No,Thu,Working Day,Clear,25.419999999999998,31.06,56.99999999999999,6.0032,8.0,185.0,193.0,Morning
12939,2012-06-28,Fall,2012,Jun,7,No,Thu,Working Day,Clear,25.419999999999998,30.305,61.0,7.0015,24.0,484.0,508.0,Morning
12940,2012-06-28,Fall,2012,Jun,8,No,Thu,Working Day,Clear,27.060000000000002,31.06,50.0,8.9981,40.0,499.0,617.0,Morning
12941,2012-06-28,Fall,2012,Jun,9,No,Thu,Working Day,Clear,28.7,32.574999999999996,54.0,11.0014,33.0,318.0,351.0,Morning
12942,2012-06-28,Fall,2012,Jun,10,No,Thu,Working Day,Clear,30.34,33.335,48.0,12.998000000000001,40.0,144.0,184.0,Morning
12943,2012-06-28,Fall,2012,Jun,11,No,Thu,Working Day,Clear,32.800000000000004,34.849999999999994,31.0,12.998000000000001,41.0,170.0,211.0,Morning
12944,2012-06-28,Fall,2012,Jun,12,No,Thu,Working Day,Clear,34.44,35.605,26.0,19.0012,49.0,227.0,276.0,Noon
12945,2012-06-28,Fall,2012,Jun,13,No,Thu,Working Day,Clear,35.26,37.12,26.0,15.001299999999999,31.0,205.0,236.0,Noon
12946,2012-06-28,Fall,2012,Jun,14,No,Thu,Working Day,Clear,35.26,36.364999999999995,25.0,22.0028,66.0,188.0,254.0,Noon
12947,2012-06-28,Fall,2012,Jun,15,No,Thu,Working Day,Clear,35.26,36.364999999999995,25.0,22.0028,24.0,195.0,219.0,Noon
12948,2012-06-28,Fall,2012,Jun,16,No,Thu,Working Day,Clear,36.08,37.12,23.0,12.998000000000001,56.0,331.0,387.0,Noon
12949,2012-06-28,Fall,2012,Jun,17,No,Thu,Working Day,Clear,36.08,37.12,22.0,12.998000000000001,71.0,499.0,642.5,Noon
12950,2012-06-28,Fall,2012,Jun,18,No,Thu,Working Day,Clear,35.26,36.364999999999995,25.0,15.001299999999999,100.0,499.0,642.5,Afternoon
12951,2012-06-28,Fall,2012,Jun,19,No,Thu,Working Day,Clear,34.44,36.364999999999995,30.0,19.999499999999998,79.0,492.0,571.0,Afternoon
12952,2012-06-28,Fall,2012,Jun,20,No,Thu,Working Day,Clear,33.62,36.364999999999995,34.0,12.998000000000001,71.0,399.0,470.0,Afternoon
12953,2012-06-28,Fall,2012,Jun,21,No,Thu,Working Day,Clear,31.16,34.849999999999994,55.00000000000001,12.998000000000001,89.0,309.0,398.0,Afternoon
12954,2012-06-28,Fall,2012,Jun,22,No,Thu,Working Day,Clear,31.16,34.849999999999994,52.0,11.0014,50.0,224.0,274.0,Afternoon
12955,2012-06-28,Fall,2012,Jun,23,No,Thu,Working Day,Clear,30.34,33.335,48.0,8.9981,26.0,145.0,171.0,Afternoon
12956,2012-06-29,Fall,2012,Jun,0,No,Fri,Working Day,Clear,30.34,33.335,48.0,8.9981,24.0,90.0,114.0,Midnight
12957,2012-06-29,Fall,2012,Jun,1,No,Fri,Working Day,Clear,30.34,33.335,51.0,11.0014,9.0,33.0,42.0,Midnight
12958,2012-06-29,Fall,2012,Jun,2,No,Fri,Working Day,Clear,29.52,33.335,57.99999999999999,12.998000000000001,3.0,15.0,18.0,Midnight
12959,2012-06-29,Fall,2012,Jun,3,No,Fri,Working Day,Clear,29.52,33.335,57.99999999999999,12.998000000000001,3.0,5.0,8.0,Midnight
12960,2012-06-29,Fall,2012,Jun,4,No,Fri,Working Day,Clear,28.7,32.574999999999996,65.0,11.0014,1.0,9.0,10.0,Midnight
12961,2012-06-29,Fall,2012,Jun,5,No,Fri,Working Day,Clear,28.7,32.574999999999996,61.0,7.0015,6.0,39.0,45.0,Midnight
12962,2012-06-29,Fall,2012,Jun,6,No,Fri,Working Day,Mist,28.7,32.574999999999996,61.0,11.0014,15.0,148.0,163.0,Morning
12963,2012-06-29,Fall,2012,Jun,7,No,Fri,Working Day,Clear,28.7,32.574999999999996,61.0,7.0015,19.0,361.0,380.0,Morning
12964,2012-06-29,Fall,2012,Jun,8,No,Fri,Working Day,Mist,30.34,34.089999999999996,55.00000000000001,7.0015,48.0,499.0,624.0,Morning
